Lieu_ID,Lieu,Lieu_Proche_ID,Lieu_Proche,Distance
ChIJHxzw2Rlu5kcREm706GCn4ro,aveK,ChIJgb8VSRhu5kcRMsJSbUvCGTI,Restaurant L'Apibo,0.5042
ChIJvwdQvvxx5kcRBc9iY0UogBI,Pom'Cannelle,ChIJFXcoqv9x5kcRUgw4izSCup8,Théâtre Espace Marais,0.5049
ChIJFXcoqv9x5kcRUgw4izSCup8,Théâtre Espace Marais,ChIJvwdQvvxx5kcRBc9iY0UogBI,Pom'Cannelle,0.5049
ChIJJXZiUTxv5kcR2Q_5a38KAdc,L'Épicier,ChIJ2yk6oAVu5kcRN475wluzsw4,Manfred,0.5052
ChIJ2yk6oAVu5kcRN475wluzsw4,Manfred,ChIJJXZiUTxv5kcR2Q_5a38KAdc,L'Épicier,0.5052
ChIJDZFRFUtu5kcR1pXaxvRaYMo,Les Tanins,ChIJsZ-a2E1u5kcRJySCnxAT4hM,LE SPEAKART BAR,0.506
ChIJHWJ8krVx5kcRTSpnTvBlj44,librairie SANZOT 14,ChIJ7R2OG7Vx5kcRRUQZ1UYCXMM,Café du Château chez César et Paulo,0.5061
ChIJ7R2OG7Vx5kcRRUQZ1UYCXMM,Café du Château chez César et Paulo,ChIJHWJ8krVx5kcRTSpnTvBlj44,librairie SANZOT 14,0.5061
ChIJP_Nx88Vv5kcR7GvKxcnL-h4,L'Empire du 8ème,ChIJ0-OQK89v5kcRXguvsj94NRk,Café Antonia,0.5063
ChIJs7YOtR1u5kcRemxJCjMRIWQ,Le Second Empire,ChIJoXh8swJu5kcRa8Sh0Z6XiKw,Little Café,0.5064
ChIJoXh8swJu5kcRa8Sh0Z6XiKw,Little Café,ChIJs7YOtR1u5kcRemxJCjMRIWQ,Le Second Empire,0.5064
ChIJCSWYbRhu5kcRNFPt08GrAOY,Le Café,ChIJAb-jrhdu5kcRivcvUj0BLU8,Caminito,0.5066
ChIJ08VVErZx5kcR2-TItRRqcN8,Le Lock Groove,ChIJ7R2OG7Vx5kcRRUQZ1UYCXMM,Café du Château chez César et Paulo,0.5078
ChIJHcV-UA1u5kcRBbIajeOZSDc,Á La Ville de Provins,ChIJHxlqgXJu5kcRBDUsQiVYx3w,Le Dellys,0.5078
ChIJHxlqgXJu5kcRBDUsQiVYx3w,Le Dellys,ChIJHcV-UA1u5kcRBbIajeOZSDc,Á La Ville de Provins,0.5078
ChIJ0SdBuuRv5kcRBRmOqIESHRk,Apapacho Café,ChIJqb-gsThu5kcRG63PsVkpZyA,Bulles en tête Le Peletier,0.5093
ChIJ-Y5CDgBv5kcR75c7vG0VKeI,CORTADO - café y cositas,ChIJi0jtGF1v5kcRJDJJ7gf3NLg,Noir - Coffee Shop & Torréfacteur,0.5094
ChIJi0jtGF1v5kcRJDJJ7gf3NLg,Noir - Coffee Shop & Torréfacteur,ChIJ-Y5CDgBv5kcR75c7vG0VKeI,CORTADO - café y cositas,0.5094
ChIJOxeopxlu5kcRS0e0ez5f1lc,Café Étienne,ChIJtXZUyh5u5kcRnGJqrOnyif0,McBrides Irish Pub,0.5104
ChIJtXZUyh5u5kcRnGJqrOnyif0,McBrides Irish Pub,ChIJOxeopxlu5kcRS0e0ez5f1lc,Café Étienne,0.5104
ChIJ89-Vwi9u5kcRLX522QZxFy4,Église Saint-Roch,ChIJyU8uPrdv5kcRGSZe9V1cMU8,Hôtel Madame Rêve,0.5105
ChIJIU7qYcxv5kcRHwfT7nQr7iE,Théâtre de la Madeleine,ChIJeeVD1zJu5kcREXpBE5M45ds,Le Village,0.5106
ChIJeeVD1zJu5kcREXpBE5M45ds,Le Village,ChIJIU7qYcxv5kcRHwfT7nQr7iE,Théâtre de la Madeleine,0.5106
ChIJ54nFbhpu5kcRMYVbnfBprCs,Madame Pervenche,ChIJ871iyhlu5kcRmKuQv9m2NX0,La Cave de Martin,0.5109
ChIJn9Zgw79x5kcRyYpfYpW1umI,Bibliothèque Ulm-LSH - École normale supérieure,ChIJJ7Agm-lx5kcRilgtGjrpgE4,Bibliothèque de l'École nationale supérieure des Arts décoratifs,0.5117
ChIJJ7Agm-lx5kcRilgtGjrpgE4,Bibliothèque de l'École nationale supérieure des Arts décoratifs,ChIJn9Zgw79x5kcRyYpfYpW1umI,Bibliothèque Ulm-LSH - École normale supérieure,0.5117
ChIJY8MJzPht5kcRQcGqoVFqxxE,Café Bel-Air,ChIJwyHSPf9t5kcRs6OXvkcKJOU,Hôtel Marais Bastille,0.5122
ChIJwyHSPf9t5kcRs6OXvkcKJOU,Hôtel Marais Bastille,ChIJY8MJzPht5kcRQcGqoVFqxxE,Café Bel-Air,0.5122
ChIJieVXhR5u5kcRa9u-zck9gpk,Le Gossip Café,ChIJQaHTPR1u5kcRN6HS3ZZqW5c,Caffe Vito,0.5125
ChIJQaHTPR1u5kcRN6HS3ZZqW5c,Caffe Vito,ChIJieVXhR5u5kcRa9u-zck9gpk,Le Gossip Café,0.5125
ChIJjRACuBBu5kcRjykVvAb7GuM,Bistrot Gisèle,ChIJqe95-NVv5kcRNZ6YHEtKG3Y,Shana,0.5128
ChIJqe95-NVv5kcRNZ6YHEtKG3Y,Shana,ChIJjRACuBBu5kcRjykVvAb7GuM,Bistrot Gisèle,0.5128
ChIJ5wgJ3g5u5kcRWeHXWhUpqWY,Renaissance Paris République Hotel,ChIJl6Mbw91v5kcR7lSFYIf-7iQ,Les Vitelloni,0.5129
ChIJv5fvBD9u5kcRGgQavnA8Z1w,Hôtel Monsieur Cadet,ChIJPxHRkj5u5kcRxNAhC_ZKTkE,Hôtel Chopin Grands-Boulevards Paris,0.5133
ChIJPxHRkj5u5kcRxNAhC_ZKTkE,Hôtel Chopin Grands-Boulevards Paris,ChIJv5fvBD9u5kcRGgQavnA8Z1w,Hôtel Monsieur Cadet,0.5133
ChIJPVDobUBw5kcRnesSIPvn6Qg,Librairie Le Divan,ChIJP4CTeD9w5kcRhPlltZPUhJM,Le Bélisaire,0.5138
ChIJP4CTeD9w5kcRhPlltZPUhJM,Le Bélisaire,ChIJPVDobUBw5kcRnesSIPvn6Qg,Librairie Le Divan,0.5138
ChIJi6lZK1Vl5kcRmOBWkypehY0,Le Traiteur du Bois le Vent,ChIJoe4QNQBw5kcRQ_FFanueYKw,Le Bistrot des Vignes,0.514
ChIJoe4QNQBw5kcRQ_FFanueYKw,Le Bistrot des Vignes,ChIJi6lZK1Vl5kcRmOBWkypehY0,Le Traiteur du Bois le Vent,0.514
ChIJyUGN1R1x5kcRnQ3DY8ZfO0o,Ecobar - Bar café Paris 13e,ChIJNzy3CAtx5kcRQ68Qx7G3N8k,Librairie du désordre,0.514
ChIJNzy3CAtx5kcRQ68Qx7G3N8k,Librairie du désordre,ChIJyUGN1R1x5kcRnQ3DY8ZfO0o,Ecobar - Bar café Paris 13e,0.514
ChIJ_YNaCqZv5kcRehc4xajDgDg,Deux Singes,ChIJNQoJuUZu5kcRFmtyuQGSgi8,Le Pantruche,0.5149
ChIJNQoJuUZu5kcRFmtyuQGSgi8,Le Pantruche,ChIJ_YNaCqZv5kcRehc4xajDgDg,Deux Singes,0.5149
ChIJSWX34Ppv5kcRB4rtWsLeK4c,Padam hôtel 4*,ChIJc-5wpqFv5kcRG-yRtd-JxCg,Pleine Terre,0.5153
ChIJc-5wpqFv5kcRG-yRtd-JxCg,Pleine Terre,ChIJSWX34Ppv5kcRB4rtWsLeK4c,Padam hôtel 4*,0.5153
ChIJ79Rdru1v5kcR5ZiQkkPoqns,JANET by Homer - Marais,ChIJOYaAsD5v5kcRQMkTpClCrjE,BrewDog Le Marais,0.5155
ChIJOYaAsD5v5kcRQMkTpClCrjE,BrewDog Le Marais,ChIJ79Rdru1v5kcR5ZiQkkPoqns,JANET by Homer - Marais,0.5155
ChIJNUacZ-Rv5kcRW6NaSnaHL4I,Mobster Bar,ChIJJ87z2idv5kcR802uhpvngSY,Kawa Coffee - La boutique,0.5157
ChIJ9bTpXGly5kcR8tpIMWDJXXM,Au Trou Gascon,ChIJPaOZiWVz5kcRsEVzuQbP3UY,J’Peux Pas J’ai Poney,0.5157
ChIJJ87z2idv5kcR802uhpvngSY,Kawa Coffee - La boutique,ChIJNUacZ-Rv5kcRW6NaSnaHL4I,Mobster Bar,0.5157
ChIJPaOZiWVz5kcRsEVzuQbP3UY,J’Peux Pas J’ai Poney,ChIJ9bTpXGly5kcR8tpIMWDJXXM,Au Trou Gascon,0.5157
ChIJ-3Q-RYdx5kcRmyXFVt-oiIA,La Bulle à Bière - Bar & Cave à Bières,ChIJT5znrOhx5kcRoDWbSo-6o-A,Le Bateau Ivre,0.5164
ChIJT5znrOhx5kcRoDWbSo-6o-A,Le Bateau Ivre,ChIJ-3Q-RYdx5kcRmyXFVt-oiIA,La Bulle à Bière - Bar & Cave à Bières,0.5164
ChIJ_4ryabRv5kcR7pP03kcqFig,Tour d'exercice,ChIJAUeN9ZJv5kcR8S3uTkYjkUM,Hôtel Regent's Garden - Astotel,0.5168
ChIJAUeN9ZJv5kcR8S3uTkYjkUM,Hôtel Regent's Garden - Astotel,ChIJ_4ryabRv5kcR7pP03kcqFig,Tour d'exercice,0.5168
ChIJm6EsEbRx5kcRH6fDdzGtCP4,Félicie,ChIJjRK57rVx5kcRGrW2O9Bq6XQ,Augustin,0.517
ChIJjRK57rVx5kcRGrW2O9Bq6XQ,Augustin,ChIJm6EsEbRx5kcRH6fDdzGtCP4,Félicie,0.517
ChIJt-hEzOJx5kcR_1xIWlF9UEU,Théâtre 13 / Glacière,ChIJ3TMZCZdx5kcRq5IUTC7OxLk,Le Fil Rouge,0.5178
ChIJ3TMZCZdx5kcRq5IUTC7OxLk,Le Fil Rouge,ChIJt-hEzOJx5kcR_1xIWlF9UEU,Théâtre 13 / Glacière,0.5178
ChIJJyID9ftl5kcR7xj1fagYdyY,Cala Jussieu | Restaurant,ChIJfx_wRO9x5kcRTo8a5I2E5wU,Hôtel des Grandes Écoles Paris 5 Quartier Latin,0.5181
ChIJqx3I-iZw5kcRB-onhdgkHSY,Café la Comtesse,ChIJYdFBECdw5kcRhqMkIyDsQu0,Hôtel Le Walt by Inwood Hotels,0.5187
ChIJycQ42Btw5kcRRHe3lR6MDAk,Hôtel Le Relais Saint Charles - Tour Eiffel Paris,ChIJ-_3AVhdw5kcRWbjeGscubMY,Brasserie Lola,0.5196
ChIJ-_3AVhdw5kcRWbjeGscubMY,Brasserie Lola,ChIJycQ42Btw5kcRRHe3lR6MDAk,Hôtel Le Relais Saint Charles - Tour Eiffel Paris,0.5196
ChIJAQBwqxNu5kcRMJTcUtzy87s,5 Pailles,ChIJ___DGxNu5kcRgkX9y74r7ts,Les Copains - Bar Paris 10,0.5198
ChIJ___DGxNu5kcRgkX9y74r7ts,Les Copains - Bar Paris 10,ChIJAQBwqxNu5kcRMJTcUtzy87s,5 Pailles,0.5198
ChIJ0bhsfZ5v5kcRuxKDFTrR6cA,Les P'tits Potes - Bar à vin de copains,ChIJNQFN9Utu5kcRhWHZHCUc6U4,The Coq and Bulldog,0.5201
ChIJe7LhWuJv5kcRvXwIKQ467ns,Café Dose Paris • Lamarck,ChIJgUqHcolv5kcRIEko02-fxxM,Ernestine Café,0.5202
ChIJgUqHcolv5kcRIEko02-fxxM,Ernestine Café,ChIJe7LhWuJv5kcRvXwIKQ467ns,Café Dose Paris • Lamarck,0.5202
ChIJmYGuvQJu5kcRRCctuMD5gf8,Le Pick Clops,ChIJEwgDtuJx5kcRLGbYnlfZFAU,Chez Julien,0.5203
ChIJEwgDtuJx5kcRLGbYnlfZFAU,Chez Julien,ChIJmYGuvQJu5kcRRCctuMD5gf8,Le Pick Clops,0.5203
ChIJuY_xUARy5kcRSuqwRON4kmo,MK2+,ChIJbSdPyAZy5kcRDjyL9TIt23I,Carlotta Films,0.5206
ChIJbSdPyAZy5kcRDjyL9TIt23I,Carlotta Films,ChIJuY_xUARy5kcRSuqwRON4kmo,MK2+,0.5206
ChIJjU2KN-hx5kcR3wlTp_OOrXA,Musée Curie,ChIJzfshNexx5kcRad-zV1fVock,Le Café Parisien - monge,0.521
ChIJzfshNexx5kcRad-zV1fVock,Le Café Parisien - monge,ChIJjU2KN-hx5kcR3wlTp_OOrXA,Musée Curie,0.521
ChIJL5GRNhpu5kcRLPpGl3AtSgE,Les Bains Paris,ChIJC5wv_Btu5kcRAJq-TMasj_M,Barberousse Paris,0.5212
ChIJu4Z4KcJt5kcRjC5MCZdA6x0,au rendez vous des alouettes,ChIJFUqB_sFt5kcRWPU8lkviUVw,Mensae,0.5213
ChIJFUqB_sFt5kcRWPU8lkviUVw,Mensae,ChIJu4Z4KcJt5kcRjC5MCZdA6x0,au rendez vous des alouettes,0.5213
ChIJB6j77fZt5kcRZP2QGdWKjmw,Le Musée du Fumeur,ChIJizAcJPRt5kcRq5XuOmNlo-g,Le Bec Salé,0.5217
ChIJizAcJPRt5kcRq5XuOmNlo-g,Le Bec Salé,ChIJB6j77fZt5kcRZP2QGdWKjmw,Le Musée du Fumeur,0.5217
ChIJccZfjtJx5kcRuGUNmbZGHJU,Iris du liban,ChIJZ50nwrtx5kcRxUiChNrPAQs,Le Vaudésir,0.5222
ChIJZ50nwrtx5kcRxUiChNrPAQs,Le Vaudésir,ChIJccZfjtJx5kcRuGUNmbZGHJU,Iris du liban,0.5222
ChIJwaW-zDJv5kcR8FJt-YWPCrk,BICHE,ChIJEQ784thv5kcRKvMcSQQq-Xo,Café Janine,0.5226
ChIJEQ784thv5kcRKvMcSQQq-Xo,Café Janine,ChIJwaW-zDJv5kcR8FJt-YWPCrk,BICHE,0.5226
ChIJR6EI_9lx5kcRUe9pv-fxoVg,Hôtel Bonaparte Paris,ChIJi_nR8tlx5kcRwgXbNUtEnTY,La Boussole,0.5237
ChIJi_nR8tlx5kcRwgXbNUtEnTY,La Boussole,ChIJR6EI_9lx5kcRUe9pv-fxoVg,Hôtel Bonaparte Paris,0.5237
ChIJF8VJnhpu5kcRrmveHY_5XeY,Église Saint-Martin des Champs,ChIJ2yf0bxBu5kcR539jzGvoDsc,Musée Technologique et Industriel,0.5237
ChIJHWLwBRlu5kcR7mCJeOgCbO4,Zango,ChIJO1gvpCJu5kcRPD3aJQKITbc,BRASSERIE LE TAMBOUR,0.5238
ChIJO1gvpCJu5kcRPD3aJQKITbc,BRASSERIE LE TAMBOUR,ChIJHWLwBRlu5kcR7mCJeOgCbO4,Zango,0.5238
ChIJYy_MbCZu5kcRSWrhEZDQ_DY,Porte des Lions,ChIJU90n6yVu5kcRkoG2VSVqo0g,Comédie Française,0.5245
ChIJU90n6yVu5kcRkoG2VSVqo0g,Comédie Française,ChIJYy_MbCZu5kcRSWrhEZDQ_DY,Porte des Lions,0.5245
ChIJ-w2Mk-Jx5kcRAhNDLM45ymU,La Chope des Compagnons,ChIJp6Zwu69x5kcRDSMmHkMjRMc,"Minicafé - coffeeshop, matcha and cookies",0.5247
ChIJp6Zwu69x5kcRDSMmHkMjRMc,"Minicafé - coffeeshop, matcha and cookies",ChIJ-w2Mk-Jx5kcRAhNDLM45ymU,La Chope des Compagnons,0.5247
ChIJW3L6_o9t5kcRtAHZqkXe8x4,Café Pimpin 20,ChIJc4l1duVt5kcRZwFbEPRfk2I,Onze Bar,0.525
ChIJc4l1duVt5kcRZwFbEPRfk2I,Onze Bar,ChIJW3L6_o9t5kcRtAHZqkXe8x4,Café Pimpin 20,0.525
ChIJ_ScCPD5w5kcRuCUV4DJ0024,L'Inattendu,ChIJJ7s9h9Fx5kcRJ7m6kSpdx4M,SPACE 12 Café Poussette,0.5251
ChIJJ7s9h9Fx5kcRJ7m6kSpdx4M,SPACE 12 Café Poussette,ChIJ_ScCPD5w5kcRuCUV4DJ0024,L'Inattendu,0.5251
ChIJ5Wj8rv9x5kcRsXw0N-sLLcs,Le 1905,ChIJcciblBxu5kcRtKIeAgJtOTU,Salento Marais,0.5255
ChIJcciblBxu5kcRtKIeAgJtOTU,Salento Marais,ChIJ5Wj8rv9x5kcRsXw0N-sLLcs,Le 1905,0.5255
ChIJRX0x63Vv5kcRVmcrnBJi5Co,Le 17.45 Paris Ramey - Planches à composer,ChIJTS3W2Ktv5kcRrbFaiwoKjgA,Le Padirac Café Hôtel Restaurant,0.5258
ChIJTS3W2Ktv5kcRrbFaiwoKjgA,Le Padirac Café Hôtel Restaurant,ChIJRX0x63Vv5kcRVmcrnBJi5Co,Le 17.45 Paris Ramey - Planches à composer,0.5258
ChIJN42EMJBv5kcRGwMx64c1zy4,Le St Cyr,ChIJMX9Gqptv5kcR6qmjbN-UDKY,Break | Restaurant Paris 17 | Terrasse | Brunch Paris,0.5263
ChIJMX9Gqptv5kcR6qmjbN-UDKY,Break | Restaurant Paris 17 | Terrasse | Brunch Paris,ChIJN42EMJBv5kcRGwMx64c1zy4,Le St Cyr,0.5263
ChIJy0gTwwNy5kcRJs_hnp5RdBQ,Librairie la Sirène,ChIJFWWzeQNy5kcRIcesIvmSqts,Café quai 33,0.5269
ChIJFWWzeQNy5kcRIcesIvmSqts,Café quai 33,ChIJy0gTwwNy5kcRJs_hnp5RdBQ,Librairie la Sirène,0.5269
ChIJvxurTzVw5kcRV8QAX8awrlQ,Drawing House,ChIJIXh7ys5x5kcRxZ51Xleezl8,Hôtel Lenox Montparnasse,0.527
ChIJIXh7ys5x5kcRxZ51Xleezl8,Hôtel Lenox Montparnasse,ChIJvxurTzVw5kcRV8QAX8awrlQ,Drawing House,0.527
ChIJaa1LCi9u5kcRplzq0244Ug4,Statue de Jeanne d'Arc,ChIJZ5o_qS9u5kcRinVMSDcDh6k,Hôtel Le Pradey - Paris - 1e arrondissement,0.5273
ChIJN9N2BEpz5kcR1qawAt4pM7M,Diner Spectacle Paris,ChIJH19D8oxv5kcR06hIm88UqXU,Café Margo,0.528
ChIJyzY87BZw5kcRSgHGfRC5f3A,Les Jardins de Mademoiselle Hôtel & Spa,ChIJqT-FuBZw5kcRiWWo7OXELVk,La Cuillère en Bois,0.528
ChIJH19D8oxv5kcR06hIm88UqXU,Café Margo,ChIJN9N2BEpz5kcR1qawAt4pM7M,Diner Spectacle Paris,0.528
ChIJqT-FuBZw5kcRiWWo7OXELVk,La Cuillère en Bois,ChIJyzY87BZw5kcRSgHGfRC5f3A,Les Jardins de Mademoiselle Hôtel & Spa,0.528
ChIJwY_sxkxt5kcRm1rEQRvtGqc,Chanceux,ChIJTSbCm2ht5kcRDozwYQOpCWc,Onï,0.5282
ChIJTSbCm2ht5kcRDozwYQOpCWc,Onï,ChIJwY_sxkxt5kcRm1rEQRvtGqc,Chanceux,0.5282
ChIJ9UcutI1x5kcRfF0FYkwjN1E,Dandino,ChIJKY6xOtlx5kcRc_O8WVzb5VY,La Grande Crèmerie,0.5284
ChIJKY6xOtlx5kcRc_O8WVzb5VY,La Grande Crèmerie,ChIJ9UcutI1x5kcRfF0FYkwjN1E,Dandino,0.5284
ChIJVVVlrPdt5kcRwImrDjGIFnc,Chez Papa Voltaire 11,ChIJizAcJPRt5kcRq5XuOmNlo-g,Le Bec Salé,0.5289
ChIJyYUCxKtv5kcRt41BWnmIJe8,Bar à Cocktails / Beef Cave,ChIJLWSapQJu5kcRyUTTqTNv9ic,38Riv Jazz Club,0.5297
ChIJLWSapQJu5kcRyUTTqTNv9ic,38Riv Jazz Club,ChIJyYUCxKtv5kcRt41BWnmIJe8,Bar à Cocktails / Beef Cave,0.5297
ChIJk5YNhD5u5kcRMxlC5_PUIuU,Passage Jouffroy,ChIJAb-jrhdu5kcRivcvUj0BLU8,Caminito,0.5299
ChIJzQ1FUPtv5kcROg9FWTU-bHU,Chaillot - Théâtre national de la Danse,ChIJlbnocflv5kcRrtes34XwpRg,Hôtel Plaza Tour Eiffel,0.53
ChIJlbnocflv5kcRrtes34XwpRg,Hôtel Plaza Tour Eiffel,ChIJzQ1FUPtv5kcROg9FWTU-bHU,Chaillot - Théâtre national de la Danse,0.53
ChIJBSz5NT9u5kcRmRRKSctCUEw,Prêt à Manger,ChIJxccEzD5u5kcRYp7E0p066PY,CAFE DROUOT,0.5304
ChIJxccEzD5u5kcRYp7E0p066PY,CAFE DROUOT,ChIJBSz5NT9u5kcRmRRKSctCUEw,Prêt à Manger,0.5304
ChIJsZncaQZu5kcR3wLIF5G8f1g,Le Petit Monaco,ChIJuRgK6QZu5kcR7YMns8zVhM4,Le Barbouille - le marais,0.5306
ChIJuRgK6QZu5kcR7YMns8zVhM4,Le Barbouille - le marais,ChIJsZncaQZu5kcR3wLIF5G8f1g,Le Petit Monaco,0.5306
ChIJLzOm3M5v5kcRVBTatzhF9Kc,Hôtel Splendide Royal Paris,ChIJP_Nx88Vv5kcR7GvKxcnL-h4,L'Empire du 8ème,0.5307
ChIJmXA67BZw5kcR10umphXXD0g,Good News Coffee Shop,ChIJQdKZcxhw5kcRS0B6-LhXgAA,Hôtel Lilas Blanc,0.5312
ChIJYRhlnV1u5kcR9_Uea8d726g,Le Royal Custine,ChIJCaCBLCVv5kcR99Ry8E54IzA,Two Doors Coffee-Shop,0.5312
ChIJCaCBLCVv5kcR99Ry8E54IzA,Two Doors Coffee-Shop,ChIJYRhlnV1u5kcR9_Uea8d726g,Le Royal Custine,0.5312
ChIJQdKZcxhw5kcRS0B6-LhXgAA,Hôtel Lilas Blanc,ChIJmXA67BZw5kcR10umphXXD0g,Good News Coffee Shop,0.5312
ChIJtZnpwA9y5kcRdn9nJdrqFpI,Dido Café,ChIJf4Se3fxz5kcRKZyObvX2aZE,Parisii,0.5314
ChIJf4Se3fxz5kcRKZyObvX2aZE,Parisii,ChIJtZnpwA9y5kcRdn9nJdrqFpI,Dido Café,0.5314
ChIJkxq-0GRv5kcR5q-bLdl_5lY,La Réserve Du Terroir - Restaurant Paris 4,ChIJYc2ZvBdu5kcRthm_krc7f8M,Hoppy Corner,0.532
ChIJYc2ZvBdu5kcRthm_krc7f8M,Hoppy Corner,ChIJkxq-0GRv5kcR5q-bLdl_5lY,La Réserve Du Terroir - Restaurant Paris 4,0.532
ChIJPf0TlY1x5kcRF2NfaKDm_80,Café d'Italie,ChIJKam8O4xx5kcRfSzL-gS77F0,Hotel inn Paris Place d'Italie,0.5328
ChIJ6bHe53Jv5kcR8n5Tlh38NOY,Resto Beyrouth,ChIJ79Rdru1v5kcR5ZiQkkPoqns,JANET by Homer - Marais,0.5331
ChIJ42uORxlu5kcRUt2u2ciHiZI,Le Relais Du Vin - Paris,ChIJc3svhR5u5kcRr54mtgfFpWU,Meating Corner - Marais,0.5333
ChIJN0RUk_xt5kcRhU8UaoSgvQU,L'Hôtel des Métallos,ChIJVwYQxftt5kcR-3rVziDlgYM,Studio DTM - Danse Théâtre et Musique,0.5336
ChIJVwYQxftt5kcR-3rVziDlgYM,Studio DTM - Danse Théâtre et Musique,ChIJN0RUk_xt5kcRhU8UaoSgvQU,L'Hôtel des Métallos,0.5336
ChIJnRi_b6pt5kcRq0B-NMhMjk8,L'Ami.e,ChIJ8Vg576Zt5kcRwvWRAprnqFs,AU MATHURIN,0.5342
ChIJ8Vg576Zt5kcRwvWRAprnqFs,AU MATHURIN,ChIJnRi_b6pt5kcRq0B-NMhMjk8,L'Ami.e,0.5342
ChIJzTPsMvZx5kcRHVQOTEFByhs,A bout de souffle - Restaurant Bar Paris 14,ChIJGxWux-Jx5kcRO_Q-ksv0tL8,"Les Ateliers 62 - musique, écriture, théâtre, prépa...",0.5345
ChIJGxWux-Jx5kcRO_Q-ksv0tL8,"Les Ateliers 62 - musique, écriture, théâtre, prépa...",ChIJzTPsMvZx5kcRHVQOTEFByhs,A bout de souffle - Restaurant Bar Paris 14,0.5345
ChIJEWNu4xFy5kcR9wB-UEWEMzA,Jošanica Bar,ChIJqxu6cbZz5kcRKeNkyv5y-bE,Librairie Livressence,0.5352
ChIJqxu6cbZz5kcRKeNkyv5y-bE,Librairie Livressence,ChIJEWNu4xFy5kcR9wB-UEWEMzA,Jošanica Bar,0.5352
ChIJY9B9qi9u5kcRgnmV20fd-L0,Café Carrousel,ChIJm5miFC5u5kcRFhRx0a7nIBs,Hôtel Duminy Vendôme,0.5354
ChIJm5miFC5u5kcRFhRx0a7nIBs,Hôtel Duminy Vendôme,ChIJY9B9qi9u5kcRgnmV20fd-L0,Café Carrousel,0.5354
ChIJQUyxNBBu5kcRvlDIQZoIqtg,Hôtel du Plat d'Etain,ChIJgxn5zBNu5kcRjFTjWxFEtXE,Restaurant 52,0.5359
ChIJgxn5zBNu5kcRjFTjWxFEtXE,Restaurant 52,ChIJQUyxNBBu5kcRvlDIQZoIqtg,Hôtel du Plat d'Etain,0.5359
ChIJU-XFaSdw5kcReNgoNaOVGe8,Café du Marché,ChIJWVZfuthv5kcRzBf6XxijHO0,Le Roussillon,0.5369
ChIJWVZfuthv5kcRzBf6XxijHO0,Le Roussillon,ChIJU-XFaSdw5kcReNgoNaOVGe8,Café du Marché,0.5369
ChIJExVxGyBv5kcRPWgaw9A4r_A,DIMDIMSUM,ChIJeVTu_ANu5kcRp68n0Y8kVKU,Glou,0.5371
ChIJeVTu_ANu5kcRp68n0Y8kVKU,Glou,ChIJExVxGyBv5kcRPWgaw9A4r_A,DIMDIMSUM,0.5371
ChIJi8MKyw9y5kcR-9LC0S8353E,Columbus Café & Co,ChIJf4Se3fxz5kcRKZyObvX2aZE,Parisii,0.5374
ChIJmyG8dX5t5kcRD3S3yDCIkzk,C'est Mon Donuts Paris 11,ChIJizAcJPRt5kcRq5XuOmNlo-g,Le Bec Salé,0.5378
ChIJJa_QxOZx5kcReQCRXhPq2C4,Hôtel Studia,ChIJvwdQvvxx5kcRBc9iY0UogBI,Pom'Cannelle,0.5379
ChIJsUb_iI5v5kcRSUvfiC5ZX9I,Le Guersant,ChIJAUeN9ZJv5kcR8S3uTkYjkUM,Hôtel Regent's Garden - Astotel,0.5395
ChIJk0HMcJ1z5kcRN7iT88Uu_Uk,Le 12 Lounge Paris,ChIJPaOZiWVz5kcRsEVzuQbP3UY,J’Peux Pas J’ai Poney,0.5403
ChIJEUAhastx5kcRZ5CjvZuHSv8,L'Adada Bar - Bar Paris 14,ChIJIXh7ys5x5kcRxZ51Xleezl8,Hôtel Lenox Montparnasse,0.5405
ChIJ2ay8R6hv5kcRK1z_uq2xfus,Enni Udon,ChIJfQbVV-hv5kcRkFiPNhkJJ1c,Hôtel Le Belmont,0.5406
ChIJfQbVV-hv5kcRkFiPNhkJJ1c,Hôtel Le Belmont,ChIJ2ay8R6hv5kcRK1z_uq2xfus,Enni Udon,0.5406
ChIJ77pfIr1x5kcRzLuURgOtMqg,Le Paris Paris,ChIJm_Si8glx5kcRd7Uq3X0ww6k,Brasserie Des Prés,0.5406
ChIJm_Si8glx5kcRd7Uq3X0ww6k,Brasserie Des Prés,ChIJ77pfIr1x5kcRzLuURgOtMqg,Le Paris Paris,0.5406
ChIJa-rz1NVv5kcRBfCOdXdBF3c,Le Chardon,ChIJf-OF5Ndv5kcRVhviq6Kz-0w,Grand Café d'Athènes,0.5407
ChIJQ8Y8tTtu5kcRC76VEpxyI9o,Café Verlet,ChIJY9B9qi9u5kcRgnmV20fd-L0,Café Carrousel,0.5407
ChIJGyD_--Zx5kcRVR9P2KquU0A,Villa Panthéon,ChIJN_qSDeZx5kcRh83isElZG4k,Le Melocoton Bar,0.5408
ChIJN_qSDeZx5kcRh83isElZG4k,Le Melocoton Bar,ChIJGyD_--Zx5kcRVR9P2KquU0A,Villa Panthéon,0.5408
ChIJOc2a9LNv5kcRwA46DzFBWc0,Chez Gladines Batignolles,ChIJDZFRFUtu5kcR1pXaxvRaYMo,Les Tanins,0.5414
ChIJlQamOulx5kcR3pwFRiOfBZc,Le Chouff'Bar,ChIJQy9qs-hx5kcRaVSYq4P-dQs,Chapi Chapo,0.5419
